Image,Contrast,Dissimilarity,Homogeneity,Energy,Correlation
good.png,45.07414210719239,2.2257864821569906,0.5739242945177658,0.043146444766556886,0.9857463513940795
bad2.png,13.725596857931249,0.6248316059676206,0.8606134609574526,0.08723254311174938,0.9953057523451536
bad1.png,30.403786211954415,0.7623255746627335,0.8613055533045806,0.15467173255691496,0.9713723618924214
